idx1,idx2,weight,type
207,3074,1,2
207,3032,1,2
207,3006,1,2
207,3011,1,2
207,3013,1,2
207,3016,1,2
207,3021,1,2
207,3023,1,2
207,3024,1,2
207,3025,1,2
207,3030,1,2
207,3033,1,2
207,3071,1,2
207,3037,1,2
207,3043,1,2
207,3046,1,2
207,3052,1,2
207,3054,1,2
207,3056,1,2
207,3057,1,2
207,3062,1,2
207,3063,1,2
207,2719,1,2
207,2715,1,2
207,2710,1,2
207,2706,1,2
207,2528,1,2
207,2529,1,2
207,2530,1,2
207,2531,1,2
207,2533,1,2
207,2539,1,2
207,2542,1,2
207,2553,1,2
207,2558,1,2
207,2559,1,2
207,2560,1,2
207,2562,1,2
207,2564,1,2
207,2566,1,2
207,2574,1,2
207,2575,1,2
207,2578,1,2
207,2579,1,2
207,2581,1,2
207,2582,1,2
207,2583,1,2
207,2527,1,2
207,2521,1,2
207,2520,1,2
207,2484,1,2
207,2468,1,2
207,2469,1,2
207,2471,1,2
207,2473,1,2
207,2475,1,2
207,2476,1,2
207,2479,1,2
207,2480,1,2
207,2481,1,2
207,2490,1,2
207,2516,1,2
207,2491,1,2
207,2493,1,2
207,2496,1,2
207,2498,1,2
207,2499,1,2
207,2505,1,2
207,2507,1,2
207,2508,1,2
207,2512,1,2
207,2585,1,2
207,2587,1,2
207,2588,1,2
207,2657,1,2
207,2645,1,2
207,2646,1,2
207,2648,1,2
207,2649,1,2
207,2650,1,2
207,2651,1,2
207,2653,1,2
207,2654,1,2
207,2656,1,2
207,2658,1,2
207,2642,1,2
207,2661,1,2
207,2668,1,2
207,2669,1,2
207,2672,1,2
207,2673,1,2
207,2688,1,2
207,2695,1,2
207,2698,1,2
207,2704,1,2
207,2643,1,2
207,2637,1,2
207,2589,1,2
207,2613,1,2
207,2594,1,2
207,2596,1,2
207,2597,1,2
207,2599,1,2
207,2600,1,2
207,2601,1,2
207,2603,1,2
207,2607,1,2
207,2610,1,2
207,2617,1,2
207,2635,1,2
207,2618,1,2
207,2619,1,2
207,2624,1,2
207,2627,1,2
207,2628,1,2
207,2629,1,2
207,2631,1,2
207,2632,1,2
207,2634,1,2
206,5471,1,2
206,5433,1,2
206,5431,1,2
206,3187,1,2
206,3120,1,2
206,3122,1,2
206,3123,1,2
206,3124,1,2
206,3129,1,2
206,3130,1,2
206,3131,1,2
206,3136,1,2
206,3140,1,2
206,3142,1,2
206,3143,1,2
206,3144,1,2
206,3147,1,2
206,3148,1,2
206,3155,1,2
206,3160,1,2
206,3163,1,2
206,3166,1,2
206,3172,1,2
206,3178,1,2
206,3181,1,2
206,3107,1,2
206,3100,1,2
206,3094,1,2
206,3057,1,2
206,3030,1,2
206,3032,1,2
206,3033,1,2
206,3037,1,2
206,3039,1,2
206,3043,1,2
206,3050,1,2
206,3054,1,2
206,3056,1,2
206,3066,1,2
206,3091,1,2
206,3068,1,2
206,3071,1,2
206,3074,1,2
206,3075,1,2
206,3078,1,2
206,3079,1,2
206,3081,1,2
206,3082,1,2
206,3084,1,2
206,3185,1,2
206,3188,1,2
206,5430,1,2
206,3191,1,2
206,3265,1,2
206,3269,1,2
206,3272,1,2
206,3275,1,2
206,3282,1,2
206,3286,1,2
206,3290,1,2
206,3295,1,2
206,3297,1,2
206,3298,1,2
206,3305,1,2
206,3318,1,2
206,3319,1,2
206,3320,1,2
206,3327,1,2
206,3335,1,2
206,3336,1,2
206,3338,1,2
206,3348,1,2
206,3357,1,2
206,3360,1,2
206,3264,1,2
206,3255,1,2
206,3252,1,2
206,3218,1,2
206,3192,1,2
206,3194,1,2
206,3196,1,2
206,3199,1,2
206,3201,1,2
206,3203,1,2
206,3207,1,2
206,3209,1,2
206,3217,1,2
206,3219,1,2
206,3246,1,2
206,3221,1,2
206,3224,1,2
206,3225,1,2
206,3226,1,2
206,3233,1,2
206,3234,1,2
206,3240,1,2
206,3242,1,2
206,3245,1,2
206,3025,1,2
206,3024,1,2
206,3023,1,2
206,3021,1,2
206,2807,1,2
206,2808,1,2
206,2809,1,2
206,2813,1,2
206,2815,1,2
206,2821,1,2
206,2823,1,2
206,2829,1,2
206,2830,1,2
206,2833,1,2
206,2834,1,2
206,2839,1,2
206,2849,1,2
206,2851,1,2
206,2859,1,2
206,2867,1,2
206,2868,1,2
206,2869,1,2
206,2875,1,2
206,2876,1,2
206,2877,1,2
206,2804,1,2
206,2803,1,2
206,2802,1,2
206,2752,1,2
206,2734,1,2
206,2736,1,2
206,2738,1,2
206,2739,1,2
206,2746,1,2
206,2747,1,2
206,2748,1,2
206,2749,1,2
206,2751,1,2
206,2753,1,2
206,2800,1,2
206,2754,1,2
206,2755,1,2
206,2756,1,2
206,2764,1,2
206,2773,1,2
206,2786,1,2
206,2787,1,2
206,2790,1,2
206,2793,1,2
206,2879,1,2
206,2880,1,2
206,2881,1,2
206,2997,1,2
206,2970,1,2
206,2971,1,2
206,2974,1,2
206,2979,1,2
206,2981,1,2
206,2983,1,2
206,2984,1,2
206,2987,1,2
206,2991,1,2
206,2999,1,2
206,2965,1,2
206,3001,1,2
206,3004,1,2
206,3006,1,2
206,3010,1,2
206,3011,1,2
206,3015,1,2
206,3016,1,2
206,3017,1,2
206,3020,1,2
206,2968,1,2
206,2964,1,2
206,2882,1,2
206,2919,1,2
206,2886,1,2
206,2888,1,2
206,2896,1,2
206,2900,1,2
206,2902,1,2
206,2906,1,2
206,2907,1,2
206,2915,1,2
206,2918,1,2
206,2920,1,2
206,2953,1,2
206,2921,1,2
206,2923,1,2
206,2932,1,2
206,2936,1,2
206,2941,1,2
206,2943,1,2
206,2944,1,2
206,2945,1,2
206,2951,1,2
206,3363,1,2
206,3367,1,2
206,3372,1,2
206,4055,1,2
206,4269,1,2
206,4293,1,2
206,4309,1,2
206,4311,1,2
206,4316,1,2
206,4317,1,2
206,4325,1,2
206,4328,1,2
206,4369,1,2
206,4399,1,2
206,4400,1,2
206,4408,1,2
206,4411,1,2
206,4425,1,2
206,4431,1,2
206,4444,1,2
206,4453,1,2
206,4462,1,2
206,4472,1,2
206,4473,1,2
206,4481,1,2
206,4264,1,2
206,4263,1,2
206,4256,1,2
206,4178,1,2
206,4077,1,2
206,4083,1,2
206,4086,1,2
206,4097,1,2
206,4107,1,2
206,4110,1,2
206,4115,1,2
206,4128,1,2
206,4155,1,2
206,4186,1,2
206,4230,1,2
206,4202,1,2
206,4208,1,2
206,4211,1,2
206,4213,1,2
206,4219,1,2
206,4220,1,2
206,4224,1,2
206,4226,1,2
206,4229,1,2
206,4506,1,2
206,4531,1,2
206,4563,1,2
206,5282,1,2
206,5058,1,2
206,5061,1,2
206,5089,1,2
206,5125,1,2
206,5147,1,2
206,5168,1,2
206,5188,1,2
206,5208,1,2
206,5230,1,2
206,5298,1,2
206,5049,1,2
206,5313,1,2
206,5333,1,2
206,5335,1,2
206,5356,1,2
206,5358,1,2
206,5387,1,2
206,5399,1,2
206,5400,1,2
206,5418,1,2
206,5057,1,2
206,5043,1,2
206,4578,1,2
206,4699,1,2
206,4585,1,2
206,4623,1,2
206,4634,1,2
206,4642,1,2
206,4645,1,2
206,4649,1,2
206,4664,1,2
206,4668,1,2
206,4698,1,2
206,4701,1,2
206,5017,1,2
206,4710,1,2
206,4792,1,2
206,4795,1,2
206,4814,1,2
206,4841,1,2
206,4842,1,2
206,4874,1,2
206,4994,1,2
206,5014,1,2
206,4057,1,2
206,4054,1,2
206,3383,1,2
206,4050,1,2
206,3524,1,2
206,3540,1,2
206,3548,1,2
206,3552,1,2
206,3554,1,2
206,3563,1,2
206,3571,1,2
206,3580,1,2
206,3582,1,2
206,3594,1,2
206,3599,1,2
206,3600,1,2
206,3602,1,2
206,3616,1,2
206,3617,1,2
206,3619,1,2
206,3621,1,2
206,3624,1,2
206,3630,1,2
206,3635,1,2
206,3639,1,2
206,3516,1,2
206,3514,1,2
206,3503,1,2
206,3430,1,2
206,3386,1,2
206,3391,1,2
206,3397,1,2
206,3408,1,2
206,3410,1,2
206,3413,1,2
206,3415,1,2
206,3419,1,2
206,3425,1,2
206,3433,1,2
206,3497,1,2
206,3437,1,2
206,3450,1,2
206,3461,1,2
206,3462,1,2
206,3468,1,2
206,3478,1,2
206,3488,1,2
206,3492,1,2
206,3493,1,2
206,3661,1,2
206,3663,1,2
206,3672,1,2
206,3981,1,2
206,3866,1,2
206,3916,1,2
206,3919,1,2
206,3924,1,2
206,3931,1,2
206,3940,1,2
206,3946,1,2
206,3952,1,2
206,3975,1,2
206,3983,1,2
206,3853,1,2
206,3989,1,2
206,3991,1,2
206,3992,1,2
206,4008,1,2
206,4015,1,2
206,4019,1,2
206,4021,1,2
206,4027,1,2
206,4030,1,2
206,3858,1,2
206,3852,1,2
206,3675,1,2
206,3756,1,2
206,3683,1,2
206,3707,1,2
206,3708,1,2
206,3714,1,2
206,3737,1,2
206,3738,1,2
206,3742,1,2
206,3752,1,2
206,3754,1,2
206,3761,1,2
206,3849,1,2
206,3763,1,2
206,3810,1,2
206,3811,1,2
206,3815,1,2
206,3828,1,2
206,3831,1,2
206,3832,1,2
206,3836,1,2
206,3840,1,2
207,3181,1,2
207,3183,1,2
207,3185,1,2
209,2516,1,2
209,2488,1,2
209,2490,1,2
209,2491,1,2
209,2493,1,2
209,2494,1,2
209,2495,1,2
209,2496,1,2
209,2498,1,2
209,2499,1,2
209,2500,1,2
209,2501,1,2
209,2502,1,2
209,2504,1,2
209,2505,1,2
209,2506,1,2
209,2507,1,2
209,2508,1,2
209,2509,1,2
209,2510,1,2
209,2511,1,2
209,2512,1,2
209,2487,1,2
209,2484,1,2
209,2483,1,2
209,2467,1,2
209,2458,1,2
209,2459,1,2
209,2460,1,2
209,2461,1,2
209,2462,1,2
209,2463,1,2
209,2464,1,2
209,2465,1,2
209,2466,1,2
209,2468,1,2
209,2482,1,2
209,2469,1,2
209,2471,1,2
209,2473,1,2
209,2474,1,2
209,2475,1,2
209,2476,1,2
209,2479,1,2
209,2480,1,2
209,2481,1,2
209,2514,1,2
209,2520,1,2
209,2319,1,2
209,2521,1,2
209,2562,1,2
209,2563,1,2
209,2564,1,2
209,2566,1,2
209,2568,1,2
209,2569,1,2
209,2570,1,2
209,2571,1,2
209,2573,1,2
209,2574,1,2
209,2575,1,2
209,2576,1,2
209,2577,1,2
209,2578,1,2
209,2579,1,2
209,2580,1,2
209,2581,1,2
209,2582,1,2
209,2583,1,2
209,2585,1,2
209,2586,1,2
209,2561,1,2
209,2560,1,2
209,2559,1,2
209,2536,1,2
209,2522,1,2
209,2524,1,2
209,2527,1,2
209,2528,1,2
209,2529,1,2
209,2530,1,2
209,2531,1,2
209,2532,1,2
209,2533,1,2
209,2539,1,2
209,2558,1,2
209,2542,1,2
209,2544,1,2
209,2547,1,2
209,2548,1,2
209,2549,1,2
209,2550,1,2
209,2553,1,2
209,2556,1,2
209,2557,1,2
209,2456,1,2
209,2454,1,2
209,2453,1,2
209,2451,1,2
209,2354,1,2
209,2355,1,2
209,2359,1,2
209,2361,1,2
209,2364,1,2
209,2366,1,2
209,2367,1,2
209,2368,1,2
209,2369,1,2
209,2371,1,2
209,2372,1,2
209,2373,1,2
209,2374,1,2
209,2375,1,2
209,2376,1,2
209,2378,1,2
209,2379,1,2
209,2381,1,2
209,2382,1,2
209,2385,1,2
209,2389,1,2
209,2352,1,2
209,2350,1,2
209,2349,1,2
209,2333,1,2
209,2321,1,2
209,2322,1,2
209,2324,1,2
209,2325,1,2
209,2326,1,2
209,2327,1,2
209,2329,1,2
209,2330,1,2
209,2332,1,2
209,2334,1,2
209,2348,1,2
209,2335,1,2
209,2336,1,2
209,2337,1,2
209,2338,1,2
209,2339,1,2
209,2340,1,2
209,2342,1,2
209,2344,1,2
209,2347,1,2
209,2390,1,2
209,2391,1,2
209,2393,1,2
209,2439,1,2
209,2426,1,2
209,2427,1,2
209,2428,1,2
209,2429,1,2
209,2430,1,2
209,2431,1,2
209,2432,1,2
209,2436,1,2
209,2438,1,2
209,2440,1,2
209,2424,1,2
209,2441,1,2
209,2442,1,2
209,2443,1,2
209,2444,1,2
209,2446,1,2
209,2447,1,2
209,2448,1,2
209,2449,1,2
209,2450,1,2
209,2425,1,2
209,2421,1,2
209,2394,1,2
209,2407,1,2
209,2395,1,2
209,2396,1,2
209,2397,1,2
209,2398,1,2
209,2399,1,2
209,2400,1,2
209,2401,1,2
209,2405,1,2
209,2406,1,2
209,2408,1,2
209,2420,1,2
209,2409,1,2
209,2410,1,2
209,2412,1,2
209,2413,1,2
209,2414,1,2
209,2415,1,2
209,2416,1,2
209,2417,1,2
209,2419,1,2
209,2587,1,2
209,2588,1,2
209,2589,1,2
209,2763,1,2
209,2826,1,2
209,2829,1,2
209,2830,1,2
209,2832,1,2
209,2833,1,2
209,2834,1,2
209,2836,1,2
209,2838,1,2
209,2842,1,2
209,2843,1,2
209,2844,1,2
209,2846,1,2
209,2848,1,2
209,2849,1,2
209,2850,1,2
209,2851,1,2
209,2852,1,2
209,2856,1,2
209,2858,1,2
209,2859,1,2
209,2863,1,2
209,2823,1,2
209,2821,1,2
209,2815,1,2
209,2797,1,2
209,2768,1,2
209,2773,1,2
209,2779,1,2
209,2784,1,2
209,2787,1,2
209,2790,1,2
209,2791,1,2
209,2793,1,2
209,2795,1,2
209,2798,1,2
209,2814,1,2
209,2800,1,2
209,2802,1,2
209,2803,1,2
209,2804,1,2
209,2806,1,2
209,2807,1,2
209,2809,1,2
209,2811,1,2
209,2813,1,2
209,2865,1,2
209,2867,1,2
209,2871,1,2
209,2949,1,2
209,2928,1,2
209,2932,1,2
209,2935,1,2
209,2936,1,2
209,2938,1,2
209,2940,1,2
209,2941,1,2
209,2944,1,2
209,2945,1,2
209,2951,1,2
209,2924,1,2
209,2953,1,2
209,2954,1,2
209,2956,1,2
209,2958,1,2
209,2959,1,2
209,2965,1,2
209,2968,1,2
209,2975,1,2
209,2979,1,2
209,2927,1,2
209,2923,1,2
209,2873,1,2
209,2896,1,2
209,2875,1,2
209,2879,1,2
209,2881,1,2
209,2882,1,2
209,2885,1,2
209,2886,1,2
209,2888,1,2
209,2890,1,2
209,2895,1,2
209,2901,1,2
209,2922,1,2
209,2902,1,2
209,2905,1,2
209,2906,1,2
209,2913,1,2
209,2914,1,2
209,2915,1,2
209,2919,1,2
209,2920,1,2
209,2921,1,2
209,2764,1,2
209,2756,1,2
209,2593,1,2
209,2755,1,2
209,2624,1,2
209,2627,1,2
209,2628,1,2
209,2629,1,2
209,2631,1,2
209,2632,1,2
209,2634,1,2
209,2635,1,2
209,2636,1,2
209,2637,1,2
209,2640,1,2
209,2641,1,2
209,2642,1,2
209,2643,1,2
209,2644,1,2
209,2645,1,2
209,2646,1,2
209,2647,1,2
209,2648,1,2
209,2649,1,2
209,2650,1,2
209,2620,1,2
209,2619,1,2
209,2618,1,2
209,2605,1,2
209,2594,1,2
209,2596,1,2
209,2597,1,2
209,2599,1,2
209,2600,1,2
209,2601,1,2
209,2602,1,2
209,2603,1,2
209,2604,1,2
209,2606,1,2
209,2617,1,2
209,2607,1,2
209,2608,1,2
209,2609,1,2
209,2610,1,2
209,2611,1,2
209,2612,1,2
209,2613,1,2
209,2614,1,2
209,2616,1,2
209,2651,1,2
209,2652,1,2
209,2653,1,2
209,2727,1,2
209,2707,1,2
209,2708,1,2
209,2710,1,2
209,2713,1,2
209,2715,1,2
209,2719,1,2
209,2722,1,2
209,2724,1,2
209,2726,1,2
209,2734,1,2
209,2704,1,2
209,2738,1,2
209,2740,1,2
209,2741,1,2
209,2743,1,2
209,2746,1,2
209,2749,1,2
209,2750,1,2
209,2753,1,2
209,2754,1,2
209,2706,1,2
209,2702,1,2
209,2654,1,2
209,2675,1,2
209,2656,1,2
209,2657,1,2
209,2658,1,2
209,2660,1,2
209,2661,1,2
209,2662,1,2
209,2664,1,2
209,2669,1,2
209,2673,1,2
209,2678,1,2
209,2698,1,2
209,2681,1,2
209,2683,1,2
209,2688,1,2
209,2689,1,2
209,2690,1,2
209,2691,1,2
209,2693,1,2
209,2694,1,2
209,2695,1,2
209,2320,1,2
209,2318,1,2
207,3187,1,2
207,4406,1,2
207,4110,1,2
207,4115,1,2
207,4165,1,2
207,4167,1,2
207,4208,1,2
207,4211,1,2
207,4213,1,2
207,4224,1,2
207,4230,1,2
207,4244,1,2
207,4269,1,2
207,4279,1,2
207,4291,1,2
207,4296,1,2
207,4316,1,2
207,4318,1,2
207,4325,1,2
207,4333,1,2
207,4344,1,2
207,4346,1,2
207,4353,1,2
207,4107,1,2
207,4086,1,2
207,4054,1,2
207,3901,1,2
207,3831,1,2
207,3832,1,2
207,3836,1,2
207,3838,1,2
207,3840,1,2
207,3852,1,2
207,3875,1,2
207,3877,1,2
207,3881,1,2
207,3912,1,2
207,4027,1,2
207,3916,1,2
207,3924,1,2
207,3931,1,2
207,3940,1,2
207,3952,1,2
207,3956,1,2
207,3981,1,2
207,3983,1,2
207,4020,1,2
207,4375,1,2
207,4425,1,2
209,2317,1,2
207,4440,1,2
207,4978,1,2
207,5017,1,2
207,5028,1,2
207,5049,1,2
207,5051,1,2
207,5052,1,2
207,5053,1,2
207,5057,1,2
207,5110,1,2
207,5168,1,2
207,5171,1,2
207,5173,1,2
207,5181,1,2
207,5208,1,2
207,5265,1,2
207,5282,1,2
207,5298,1,2
207,5387,1,2
207,5399,1,2
207,5411,1,2
207,5414,1,2
207,4966,1,2
207,4925,1,2
207,4842,1,2
207,4634,1,2
207,4444,1,2
207,4472,1,2
207,4473,1,2
207,4506,1,2
207,4561,1,2
207,4585,1,2
207,4596,1,2
207,4612,1,2
207,4633,1,2
207,4640,1,2
207,4841,1,2
207,4649,1,2
207,4664,1,2
207,4679,1,2
207,4755,1,2
207,4758,1,2
207,4763,1,2
207,4764,1,2
207,4792,1,2
207,4814,1,2
207,3828,1,2
207,3818,1,2
207,3816,1,2
207,3811,1,2
207,3327,1,2
207,3335,1,2
207,3336,1,2
207,3338,1,2
207,3356,1,2
207,3360,1,2
207,3363,1,2
207,3372,1,2
207,3377,1,2
207,3381,1,2
207,3383,1,2
207,3386,1,2
207,3391,1,2
207,3409,1,2
207,3413,1,2
207,3415,1,2
207,3425,1,2
207,3426,1,2
207,3430,1,2
207,3433,1,2
207,3449,1,2
207,3319,1,2
207,3318,1,2
207,3312,1,2
207,3233,1,2
207,3188,1,2
207,3191,1,2
207,3199,1,2
207,3203,1,2
207,3219,1,2
207,3221,1,2
207,3224,1,2
207,3228,1,2
207,3230,1,2
207,3240,1,2
207,3298,1,2
207,3241,1,2
207,3245,1,2
207,3246,1,2
207,3252,1,2
207,3265,1,2
207,3272,1,2
207,3273,1,2
207,3282,1,2
207,3295,1,2
207,3450,1,2
207,3461,1,2
207,3478,1,2
207,3722,1,2
207,3639,1,2
207,3648,1,2
207,3668,1,2
207,3680,1,2
207,3683,1,2
207,3685,1,2
207,3699,1,2
207,3712,1,2
207,3717,1,2
207,3728,1,2
207,3630,1,2
207,3737,1,2
207,3738,1,2
207,3741,1,2
207,3751,1,2
207,3754,1,2
207,3763,1,2
207,3804,1,2
207,3806,1,2
207,3810,1,2
207,3635,1,2
207,3628,1,2
207,3489,1,2
207,3588,1,2
207,3498,1,2
207,3501,1,2
207,3503,1,2
207,3542,1,2
207,3554,1,2
207,3559,1,2
207,3568,1,2
207,3571,1,2
207,3580,1,2
207,3594,1,2
207,3624,1,2
207,3599,1,2
207,3600,1,2
207,3602,1,2
207,3605,1,2
207,3616,1,2
207,3617,1,2
207,3618,1,2
207,3619,1,2
207,3621,1,2
207,5512,1,2
207,5523,1,2
207,5528,1,2
208,3812,1,2
209,2236,1,2
209,2237,1,2
209,2238,1,2
209,2239,1,2
209,2240,1,2
209,2241,1,2
209,2242,1,2
209,2243,1,2
209,2244,1,2
209,2245,1,2
209,2247,1,2
209,2248,1,2
209,2249,1,2
209,2250,1,2
209,2251,1,2
209,2252,1,2
209,2253,1,2
209,2254,1,2
209,2256,1,2
209,2257,1,2
209,2259,1,2
209,2235,1,2
209,2234,1,2
209,2233,1,2
208,6465,1,2
208,3982,1,2
208,4000,1,2
208,4131,1,2
208,4165,1,2
208,4316,1,2
208,4320,1,2
208,4406,1,2
208,4792,1,2
208,5093,1,2
209,2220,1,2
209,2232,1,2
209,2221,1,2
209,2222,1,2
209,2223,1,2
209,2224,1,2
209,2225,1,2
209,2227,1,2
209,2228,1,2
209,2229,1,2
209,2231,1,2
209,2260,1,2
209,2262,1,2
209,2263,1,2
209,2305,1,2
209,2293,1,2
209,2294,1,2
209,2295,1,2
209,2296,1,2
209,2297,1,2
209,2299,1,2
209,2300,1,2
209,2302,1,2
209,2303,1,2
209,2306,1,2
209,2291,1,2
209,2307,1,2
209,2308,1,2
209,2309,1,2
209,2310,1,2
209,2311,1,2
209,2312,1,2
209,2313,1,2
209,2315,1,2
209,2316,1,2
209,2292,1,2
209,2290,1,2
209,2264,1,2
209,2275,1,2
209,2265,1,2
209,2266,1,2
209,2267,1,2
209,2268,1,2
209,2269,1,2
209,2270,1,2
209,2271,1,2
209,2272,1,2
209,2273,1,2
209,2276,1,2
209,2289,1,2
209,2277,1,2
209,2278,1,2
209,2281,1,2
209,2282,1,2
209,2283,1,2
209,2284,1,2
209,2285,1,2
209,2286,1,2
209,2287,1,2
208,3819,1,2
208,3777,1,2
207,5541,1,2
208,3770,1,2
207,7144,1,2
207,7145,1,2
207,7531,1,2
207,7649,1,2
207,7650,1,2
207,7734,1,2
207,7735,1,2
207,7736,1,2
207,7737,1,2
207,7815,1,2
207,7816,1,2
208,2220,1,2
208,2221,1,2
208,2223,1,2
208,2225,1,2
208,2238,1,2
208,2264,1,2
208,2265,1,2
208,2268,1,2
208,2269,1,2
208,2271,1,2
207,6893,1,2
207,6682,1,2
207,6681,1,2
207,5976,1,2
207,5563,1,2
207,5567,1,2
207,5569,1,2
207,5573,1,2
207,5802,1,2
207,5826,1,2
207,5827,1,2
207,5832,1,2
207,5961,1,2
207,6377,1,2
207,6680,1,2
207,6466,1,2
207,6467,1,2
207,6490,1,2
207,6674,1,2
207,6675,1,2
207,6676,1,2
207,6677,1,2
207,6678,1,2
207,6679,1,2
208,2276,1,2
208,2286,1,2
208,2291,1,2
208,3122,1,2
208,2773,1,2
208,2882,1,2
208,2932,1,2
208,2941,1,2
208,2979,1,2
208,3024,1,2
208,3025,1,2
208,3030,1,2
208,3119,1,2
208,3179,1,2
208,2668,1,2
208,3201,1,2
208,3221,1,2
208,3280,1,2
208,3317,1,2
208,3318,1,2
208,3568,1,2
208,3580,1,2
208,3724,1,2
208,3763,1,2
208,2727,1,2
208,2653,1,2
208,2350,1,2
208,2481,1,2
208,2373,1,2
208,2374,1,2
208,2393,1,2
208,2414,1,2
208,2439,1,2
208,2459,1,2
208,2460,1,2
208,2463,1,2
208,2480,1,2
208,2520,1,2
208,2645,1,2
208,2529,1,2
208,2564,1,2
208,2585,1,2
208,2599,1,2
208,2602,1,2
208,2603,1,2
208,2607,1,2
208,2627,1,2
208,2642,1,2
206,2728,1,2
206,2726,1,2
206,2725,1,2
203,5271,1,2
203,5012,1,2
203,5017,1,2
203,5043,1,2
203,5049,1,2
203,5053,1,2
203,5065,1,2
203,5091,1,2
203,5116,1,2
203,5147,1,2
203,5168,1,2
203,5185,1,2
203,5188,1,2
203,5190,1,2
203,5201,1,2
203,5225,1,2
203,5249,1,2
203,5260,1,2
203,5266,1,2
203,5267,1,2
203,5268,1,2
203,5269,1,2
203,4994,1,2
203,4991,1,2
203,4977,1,2
203,4758,1,2
203,4563,1,2
203,4585,1,2
203,4612,1,2
203,4634,1,2
203,4645,1,2
203,4649,1,2
203,4667,1,2
203,4673,1,2
203,4679,1,2
203,4763,1,2
203,4973,1,2
203,4764,1,2
203,4785,1,2
203,4792,1,2
203,4801,1,2
203,4802,1,2
203,4814,1,2
203,4900,1,2
203,4920,1,2
203,4921,1,2
203,5270,1,2
203,5282,1,2
203,3554,1,2
203,5284,1,2
203,5803,1,2
203,5809,1,2
203,5810,1,2
203,5814,1,2
203,5820,1,2
203,5821,1,2
203,5822,1,2
203,5840,1,2
203,5861,1,2
203,5957,1,2
203,5976,1,2
203,6014,1,2
203,6016,1,2
203,6076,1,2
203,6080,1,2
203,6159,1,2
203,6160,1,2
203,6161,1,2
203,6162,1,2
203,6167,1,2
203,6175,1,2
203,5796,1,2
203,5785,1,2
203,5746,1,2
203,5499,1,2
203,5286,1,2
203,5288,1,2
203,5299,1,2
203,5387,1,2
203,5393,1,2
203,5394,1,2
203,5416,1,2
203,5458,1,2
203,5465,1,2
203,5512,1,2
203,5745,1,2
203,5541,1,2
203,5542,1,2
203,5557,1,2
203,5569,1,2
203,5604,1,2
203,5736,1,2
203,5739,1,2
203,5743,1,2
203,5744,1,2
203,4520,1,2
203,4477,1,2
203,4462,1,2
203,4444,1,2
203,3699,1,2
203,3737,1,2
203,3738,1,2
203,3752,1,2
203,3754,1,2
203,3763,1,2
203,3772,1,2
203,3786,1,2
203,3797,1,2
203,3816,1,2
203,3828,1,2
203,3836,1,2
203,3847,1,2
203,3855,1,2
203,3866,1,2
203,3875,1,2
203,3877,1,2
203,3888,1,2
203,3916,1,2
203,3924,1,2
203,3940,1,2
203,3693,1,2
203,3685,1,2
203,3683,1,2
203,3594,1,2
203,3563,1,2
203,3566,1,2
203,3567,1,2
203,3568,1,2
203,3569,1,2
203,3571,1,2
203,3581,1,2
203,3588,1,2
203,3590,1,2
203,3599,1,2
203,3677,1,2
203,3605,1,2
203,3624,1,2
203,3630,1,2
203,3635,1,2
203,3639,1,2
203,3663,1,2
203,3665,1,2
203,3668,1,2
203,3669,1,2
203,3956,1,2
203,3960,1,2
203,3982,1,2
203,4325,1,2
203,4254,1,2
203,4264,1,2
203,4291,1,2
203,4293,1,2
203,4294,1,2
203,4296,1,2
203,4316,1,2
203,4317,1,2
203,4318,1,2
203,4338,1,2
203,4229,1,2
203,4353,1,2
203,4373,1,2
203,4375,1,2
203,4379,1,2
203,4406,1,2
203,4411,1,2
203,4421,1,2
203,4425,1,2
203,4431,1,2
203,4230,1,2
203,4224,1,2
203,3983,1,2
203,4054,1,2
203,3989,1,2
203,3991,1,2
203,3998,1,2
203,3999,1,2
203,4015,1,2
203,4018,1,2
203,4019,1,2
203,4024,1,2
203,4027,1,2
203,4060,1,2
203,4220,1,2
203,4066,1,2
203,4077,1,2
203,4107,1,2
203,4110,1,2
203,4128,1,2
203,4155,1,2
203,4193,1,2
203,4194,1,2
203,4202,1,2
203,6190,1,2
203,6191,1,2
203,6192,1,2
204,2268,1,2
204,2507,1,2
204,2527,1,2
204,2579,1,2
204,2588,1,2
204,2589,1,2
204,2601,1,2
204,2617,1,2
204,2618,1,2
204,2634,1,2
204,2637,1,2
204,2648,1,2
204,2650,1,2
204,2653,1,2
204,2688,1,2
204,2694,1,2
204,2706,1,2
204,2753,1,2
204,2800,1,2
204,2804,1,2
204,2833,1,2
204,2834,1,2
204,2480,1,2
204,2468,1,2
204,2461,1,2
204,2374,1,2
204,2270,1,2
204,2276,1,2
204,2290,1,2
204,2309,1,2
204,2322,1,2
204,2348,1,2
204,2349,1,2
204,2355,1,2
204,2367,1,2
204,2397,1,2
204,2458,1,2
204,2401,1,2
204,2408,1,2
204,2414,1,2
204,2426,1,2
204,2427,1,2
204,2439,1,2
204,2441,1,2
204,2448,1,2
204,2449,1,2
204,2867,1,2
204,2896,1,2
204,2979,1,2
204,5250,1,2
204,3774,1,2
204,3852,1,2
204,3901,1,2
204,3940,1,2
204,4346,1,2
204,4593,1,2
204,5172,1,2
204,5173,1,2
204,5181,1,2
205,2220,1,2
204,3699,1,2
205,2221,1,2
205,2223,1,2
205,2224,1,2
205,2225,1,2
205,2227,1,2
205,2232,1,2
205,2234,1,2
205,2235,1,2
205,2236,1,2
